TABLE_SET_NAME,TABLE1,TABLE2,JOIN_COUNT,JOIN_EXECUTIONS,STATIC_COEFFICIENT,DYNAMIC_COEFFICIENT,TOTAL_AFFINITY,TOTAL_AFFINITY_MODIFIED,TABLE_MAP_ID
MedicalRecord,PRSNL_ALIAS,TRACKING_PRV_RELN,1,8,0.01538,0.00324,0.00931,0.01,1830
MedicalRecord,TPM_RULE_DEF,TPM_CHRG_TIER,1,39,1,1,1,0.01,1831
MedicalRecord,TPM_RULE_DEF,TPM_RESULT,1,39,0.5,0.5,0.5,0.01,1832
MedicalRecord,TRACK_COMP_PREFS,LONG_TEXT_REFERENCE,1,26,0.04545,0.01153,0.02849,0.01,1833
MedicalRecord,TRACK_COMP_PREFS,TRACK_PREFS,2,27,0.28571,0.38028,0.333,0.01,1834
MedicalRecord,BILLING_ENTITY,ACCOUNT,1,144,0.03704,0.03999,0.03852,0.01,1835
MedicalRecord,BILLING_ENTITY,ACCT_TEMPLATE,1,144,0.05882,0.08491,0.07187,0.01,1836
MedicalRecord,BILLING_ENTITY,BE_ORG_RELTN,9,922,0.6,0.61019,0.6051,0.01,1837
MedicalRecord,BILLING_ENTITY,CHARGE,1,78,0.02703,0.03087,0.02895,0.01,1838
MedicalRecord,BILLING_ENTITY,ENCOUNTER,5,689,0.01319,0.01375,0.01347,0.01,1839
MedicalRecord,BILLING_ENTITY,HEALTH_PLAN,1,144,0.0303,0.05143,0.04087,0.01,1840
MedicalRecord,BILLING_ENTITY,INTERFACE_FILE,1,78,0.04348,0.04194,0.04271,0.01,1841
MedicalRecord,BILLING_ENTITY,LOCATION,9,922,0.15,0.17896,0.16448,0.01,1842
MedicalRecord,BILLING_ENTITY,PERSON,1,144,0.00331,0.00219,0.00275,0.01,1843
MedicalRecord,BILLING_ENTITY,PFT_ENCNTR,5,689,0.11628,0.11165,0.11397,0.01,1844
MedicalRecord,TRACK_GROUP,CODE_VALUE,1,20,0.00198,0.00029,0.00114,0.01,1845
MedicalRecord,TRACK_GROUP,CODE_VALUE_ALIAS,1,8,0.0625,0.00383,0.03317,0.01,1846
MedicalRecord,TRACK_GROUP,LOCATION,1,4,0.01563,0.00083,0.00823,0.01,1847
MedicalRecord,TRACK_GROUP,LOCATION_GROUP,1,20,0.02,0.00469,0.01235,0.01,1848
MedicalRecord,TRACK_GROUP,ORGANIZATION,1,4,0.01408,0.00126,0.00767,0.01,1849
MedicalRecord,ENCNTR_PERSON_RELTN,ENCOUNTER,2,9,0.00487,0.00018,0.00253,0.01,1850
MedicalRecord,ENCNTR_PERSON_RELTN,PERSON,2,13,0.00606,0.0002,0.00313,0.01,1851
MedicalRecord,ENCNTR_PERSON_RELTN,PERSON_PERSON_RELTN,1,10,0.01695,0.00438,0.01067,0.01,1852
MedicalRecord,ENCNTR_PERSON_RELTN,PFT_ENCNTR,1,3,0.01316,0.00041,0.00679,0.01,1853
MedicalRecord,ENCNTR_PERSON_RELTN,PPR_CONSENT_POLICY,1,10,0.02041,0.00418,0.0123,0.01,1854
MedicalRecord,ORDER_INGREDIENT,PATHWAY,2,49,0.01695,0.02545,0.0212,0.01,1855
MedicalRecord,ORDER_INGREDIENT,DCP_FORMS_ACTIVITY_COMP,2,49,0.01818,0.02778,0.02298,0.01,1856
MedicalRecord,ORDER_INGREDIENT,ORDER_THERAP_SBSTTN,2,49,0.02,0.04795,0.03398,0.01,1857
MedicalRecord,ORDER_INGREDIENT,TEMPLATE_NONFORMULARY,1,8,0.0098,0.00727,0.00854,0.01,1858
MedicalRecord,ORDER_INGREDIENT,ORDER_PRODUCT_DOSE,1,3,0.0101,0.00299,0.00655,0.01,1859
MedicalRecord,PATHWAY_CATALOG,ALT_SEL_CAT,2,10,0.08,0.00838,0.04419,0.01,1860
MedicalRecord,PATHWAY_CATALOG,ALT_SEL_LIST,2,10,0.09091,0.00835,0.04963,0.01,1861
MedicalRecord,PATHWAY_CATALOG,LONG_TEXT,1,3,0.00529,0.00045,0.00287,0.01,1862
MedicalRecord,PATHWAY_CATALOG,OCS_FACILITY_R,2,10,0.125,0.01647,0.07074,0.01,1863
MedicalRecord,PATHWAY_CATALOG,ORDER_CATALOG,2,10,0.01325,0.00355,0.0084,0.01,1864
MedicalRecord,PATHWAY_CATALOG,ORDER_CATALOG_SYNONYM,2,10,0.01143,0.00217,0.0068,0.01,1865
MedicalRecord,PATHWAY_CATALOG,ORDER_SENTENCE,2,10,0.1,0.01339,0.0567,0.01,1866
MedicalRecord,PATHWAY_CATALOG,PATHWAY,2,499,0.05714,0.46289,0.26002,0.01,1867
MedicalRecord,PATHWAY_CATALOG,PW_CAT_FLEX,5,33,0.29412,0.05323,0.17368,0.01,1868
MedicalRecord,PATHWAY_CATALOG,PW_CAT_RELTN,4,28,0.26667,0.04636,0.15652,0.01,1869
MedicalRecord,PATHWAY_CATALOG,PW_EVIDENCE_RELTN,3,16,0.17647,0.02556,0.10102,0.01,1870
MedicalRecord,PATHWAY_CATALOG,PW_CAT_SYNONYM,3,16,0.16667,0.02593,0.0963,0.01,1871
MedicalRecord,PATHWAY_CATALOG,REGIMEN_CATALOG,2,10,0.13333,0.01656,0.07495,0.01,1872
MedicalRecord,PATHWAY_CATALOG,REGIMEN_CAT_SYNONYM,2,10,0.13333,0.01656,0.07495,0.01,1873
MedicalRecord,DISCRETE_TASK_ASSAY,BB_ORDER_PHASE,5,112,0.10204,0.06952,0.08578,0.01,1874
MedicalRecord,DISCRETE_TASK_ASSAY,BILL_ITEM,1,12,0.01538,0.00335,0.00937,0.01,1875
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_EXAM,8,32,0.09877,0.01524,0.05701,0.01,1876
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_REPORT,3,12,0.03297,0.0055,0.01924,0.01,1877
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_REPORT_DETAIL,5,21,0.09615,0.01294,0.05455,0.01,1878
MedicalRecord,DISCRETE_TASK_ASSAY,ORDER_RADIOLOGY,6,40,0.03922,0.01175,0.02549,0.01,1879
MedicalRecord,DISCRETE_TASK_ASSAY,PROFILE_TASK_R,18,336,0.27692,0.1791,0.22801,0.01,1880
MedicalRecord,DISCRETE_TASK_ASSAY,BILL_ITEM_MODIFIER,1,12,0.01754,0.00488,0.01121,0.01,1881
MedicalRecord,DISCRETE_TASK_ASSAY,ORDER_TASK_XREF,1,8,0.01852,0.0045,0.01151,0.01,1882
MedicalRecord,DISCRETE_TASK_ASSAY,PHASE_GROUP,5,112,0.10204,0.06952,0.08578,0.01,1883
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_EXAM_PRSNL,2,8,0.03636,0.00482,0.02059,0.01,1884
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_REPORT_PRSNL,2,8,0.02597,0.00455,0.01526,0.01,1885
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_TEMPLATE_ASSOC,1,4,0.02041,0.00248,0.01145,0.01,1886
MedicalRecord,DISCRETE_TASK_ASSAY,RAD_TEMPLATE_GROUP,1,4,0.02041,0.00248,0.01145,0.01,1887
MedicalRecord,DISCRETE_TASK_ASSAY,WP_TEMPLATE,1,4,0.02041,0.00248,0.01145,0.01,1888
MedicalRecord,DISCRETE_TASK_ASSAY,LONG_TEXT,1,4,0.00448,0.00052,0.0025,0.01,1889
MedicalRecord,DISCRETE_TASK_ASSAY,TASK_CHARTING_AGENT_R,1,16,0.01923,0.00985,0.01454,0.01,1890
MedicalRecord,DISCRETE_TASK_ASSAY,TASK_DISCRETE_R,2,10,0.03774,0.00603,0.02189,0.01,1891
MedicalRecord,DISCRETE_TASK_ASSAY,SIGN_LINE_DTA_R,1,47,0.01961,0.02903,0.02432,0.01,1892
MedicalRecord,DISCRETE_TASK_ASSAY,WP_TEMPLATE_TEXT,1,4,0.02041,0.00248,0.01145,0.01,1893
MedicalRecord,SCH_SCHEDULE,SCH_APPT,2,533,0.02985,0.28097,0.15541,0.01,1894
MedicalRecord,SCH_SCHEDULE,SCH_BOOKING,1,530,0.03448,0.61844,0.32646,0.01,1895
MedicalRecord,SCH_SCHEDULE,SCH_EVENT,1,6,0.01316,0.00289,0.00803,0.01,1896
MedicalRecord,SCH_SCHEDULE,SCH_EVENT_ACTION,2,548,0.02778,0.30176,0.16477,0.01,1897
MedicalRecord,SCH_SCHEDULE,SCH_LOCATION,3,56,0.13636,0.07198,0.10417,0.01,1898
MedicalRecord,BMDI_MONITORED_DEVICE,BMDI_ACQUIRED_RESULTS,14,577,1,1,1,0.01,1899
MedicalRecord,BMDI_MONITORED_DEVICE,BMDI_DEVICE_PARAMETER,14,577,1,1,1,0.01,1900
MedicalRecord,BMDI_MONITORED_DEVICE,STRT_BMDI_MODEL_PARAMETER,14,577,1,1,1,0.01,1901
MedicalRecord,DCP_FORMS_ACTIVITY,DCP_FORMS_ACTIVITY_PRSNL,2,419,0.125,0.74955,0.43728,0.01,1902
MedicalRecord,DCP_FORMS_ACTIVITY,DCP_FORMS_REF,3,466,0.15789,0.09152,0.12471,0.01,1903
MedicalRecord,DCP_FORMS_ACTIVITY,ORDER_TASK,3,423,0.10714,0.39203,0.24959,0.01,1904
MedicalRecord,DCP_FORMS_ACTIVITY,PRSNL,1,16,0.00386,0.00023,0.00205,0.01,1905
MedicalRecord,DCP_FORMS_ACTIVITY,TASK_ACTIVITY,2,419,0.0137,0.22959,0.12165,0.01,1906
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,IB_RX_REQ,10,26,0.2,0.03631,0.11816,0.01,1907
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,PERSON,1,8,0.00297,0.00012,0.00155,0.01,1908
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,TASK_ACTIVITY,27,537,0.17197,0.28717,0.22957,0.01,1909
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,TASK_SUBACTIVITY,10,26,0.16667,0.03186,0.09927,0.01,1910
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,CE_EVENT_PRSNL,2,12,0.03125,0.00684,0.01905,0.01,1911
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,CLINICAL_EVENT,6,26,0.0239,0.00073,0.01232,0.01,1912
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,V500_EVENT_SET_CODE,5,22,0.08065,0.00988,0.04527,0.01,1913
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,V500_EVENT_SET_EXPLODE,5,22,0.06667,0.00331,0.03499,0.01,1914
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,EMAIL_INFO,1,2,0.02,0.00256,0.01128,0.01,1915
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,PRSNL,4,47,0.0137,0.00068,0.00719,0.01,1916
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,ORDER_TASK,1,36,0.01515,0.0221,0.01863,0.01,1917
MedicalRecord,TASK_ACTIVITY_ASSIGNMENT,ENCOUNTER,1,8,0.00239,0.00016,0.00128,0.01,1918
MedicalRecord,ORDER_PRODUCT,MEDICATION_DEFINITION,2,30,0.0625,0.03311,0.04781,0.01,1919
MedicalRecord,ORDER_PRODUCT,ORDERS,1,3,0.00221,0.00021,0.00121,0.01,1920
MedicalRecord,ORDER_PRODUCT,ORDER_ACTION,1,3,0.00415,0.00052,0.00234,0.01,1921
MedicalRecord,ORDER_PRODUCT,ORDER_DETAIL,1,3,0.01136,0.00076,0.00606,0.01,1922
MedicalRecord,ORDER_PRODUCT,ORDER_DISPENSE,1,3,0.02941,0.00307,0.01624,0.01,1923
MedicalRecord,ORDER_PRODUCT,ORDER_INGREDIENT,6,11,0.05769,0.00952,0.03361,0.01,1924
MedicalRecord,ORDER_PRODUCT,ORDER_INGREDIENT_DOSE,1,3,0.05882,0.01531,0.03707,0.01,1925
MedicalRecord,ORDER_PRODUCT,ORDER_PRODUCT_DOSE,1,3,0.07692,0.01796,0.04744,0.01,1926
MedicalRecord,TRACKING_ITEM,ENCOUNTER,18,178,0.04167,0.00325,0.02246,0.01,1927
MedicalRecord,TRACKING_ITEM,PERSON,15,147,0.04237,0.0021,0.02224,0.01,1928
MedicalRecord,TRACKING_ITEM,TRACKING_CHECKIN,11,265,0.10092,0.04525,0.07309,0.01,1929
MedicalRecord,TRACKING_ITEM,TRACKING_EVENT,1,1,0.00917,0.00017,0.00467,0.01,1930
MedicalRecord,TRACKING_ITEM,TRACKING_LOCATOR,24,191,0.26667,0.03429,0.15048,0.01,1931
MedicalRecord,TRACKING_ITEM,PRSNL,2,5,0.00615,0.00007,0.00311,0.01,1932
MedicalRecord,TRACKING_ITEM,TRACKING_PRSNL,2,12,0.02041,0.00209,0.01125,0.01,1933
MedicalRecord,TRACKING_ITEM,ORDERS,2,10,0.00385,0.00051,0.00218,0.01,1934
MedicalRecord,TRACKING_ITEM,TASK_ACTIVITY,1,9,0.00467,0.00124,0.00296,0.01,1935
MedicalRecord,TRACKING_ITEM,TRACK_REFERENCE,3,24,0.03226,0.00423,0.01825,0.01,1936
MedicalRecord,TRACKING_ITEM,SCH_EVENT_ACTION,1,1,0.00719,0.00014,0.00367,0.01,1937
MedicalRecord,TRACKING_ITEM,TRACKING_PRV_RELN,3,16,0.03297,0.00283,0.0179,0.01,1938
MedicalRecord,TRACKING_ITEM,CLINICAL_EVENT,1,1,0.00348,0.00002,0.00175,0.01,1939
MedicalRecord,TRACKING_ITEM,TRACKING_PREARRIVAL,2,7,0.02469,0.00126,0.01298,0.01,1940
MedicalRecord,TRACKING_ITEM,CHARGE_EVENT,1,1,0.00926,0.00012,0.00469,0.01,1941
MedicalRecord,TRACKING_ITEM,CODE_VALUE,1,1,0.00174,0.00001,0.00088,0.01,1942
MedicalRecord,TRACKING_ITEM,TRACKING_ENCNTR_PRSNL_RELTN,1,3,0.0125,0.00054,0.00652,0.01,1943
MedicalRecord,TRACKING_ITEM,ENCNTR_ALIAS,1,4,0.00575,0.00034,0.00305,0.01,1944
MedicalRecord,TRACKING_ITEM,PRSNL_ALIAS,1,8,0.00763,0.00102,0.00433,0.01,1945
MedicalRecord,SCH_SLOT_TYPE,SCH_LIST_RES,1,12,1,1,1,0.01,1946
MedicalRecord,SCH_SLOT_TYPE,SCH_LIST_ROLE,1,12,0.33333,0.2,0.26667,0.01,1947
MedicalRecord,SCH_SLOT_TYPE,SCH_LIST_SLOT,1,12,1,1,1,0.01,1948
MedicalRecord,SCH_SLOT_TYPE,SCH_RESOURCE,1,12,0.125,0.0355,0.08025,0.01,1949
MedicalRecord,SCH_SLOT_TYPE,SCH_RESOURCE_LIST,1,12,1,1,1,0.01,1950
MedicalRecord,ACCT_TEMPLATE,ACCOUNT,1,144,0.05882,0.05767,0.05825,0.01,1951
MedicalRecord,ACCT_TEMPLATE,AT_ACCT_RELTN,1,154,0.14286,0.2464,0.19463,0.01,1952
MedicalRecord,ACCT_TEMPLATE,BE_AT_RELTN,2,189,0.33333,0.32253,0.32793,0.01,1953
MedicalRecord,ACCT_TEMPLATE,BILLING_ENTITY,1,144,0.05882,0.08491,0.07187,0.01,1954
MedicalRecord,ACCT_TEMPLATE,ENCOUNTER,1,144,0.00268,0.00291,0.0028,0.01,1955
MedicalRecord,ACCT_TEMPLATE,PERSON,1,144,0.00342,0.00222,0.00282,0.01,1956
MedicalRecord,ACCT_TEMPLATE,PFT_ENCNTR,1,144,0.02703,0.02566,0.02635,0.01,1957
MedicalRecord,SCH_CODE_GROUP,LOCATION,2,6,0.03448,0.00126,0.01787,0.01,1958
MedicalRecord,SCH_CODE_GROUP,SCH_APPT_LOC,1,3,0.1,0.01045,0.05523,0.01,1959
MedicalRecord,SCH_CODE_GROUP,SCH_SUB_TEXT,1,18,0.16667,0.09524,0.13096,0.01,1960
MedicalRecord,RAD_DOSE_SCAN_ORDER_R,SHARED_LIST_GTTD,2,12,0.02667,0.00171,0.01419,0.01,1961
MedicalRecord,RAD_DOSE_SCAN_ORDER_R,RAD_DOSE_SCAN,2,12,1,1,1,0.01,1962
MedicalRecord,ORDER_SERV_RES_CONTAINER,CONTAINER,7,252,0.41176,0.26923,0.3405,0.01,1963
MedicalRecord,ORDER_SERV_RES_CONTAINER,CONTAINER_ACCESSION,5,104,0.35714,0.16025,0.2587,0.01,1964
MedicalRecord,ORDER_SERV_RES_CONTAINER,ORDER_CONTAINER_R,7,252,0.46667,0.51745,0.49206,0.01,1965
MedicalRecord,ORDER_SERV_RES_CONTAINER,SERVICE_RESOURCE,1,58,0.02857,0.07323,0.0509,0.01,1966
MedicalRecord,ORDER_SERV_RES_CONTAINER,V500_SPECIMEN,5,104,0.38462,0.1643,0.27446,0.01,1967
MedicalRecord,ENCNTR_SLICE_REFERENCE,ENCNTR_SLICE,2,156,0.28571,0.33548,0.3106,0.01,1968
MedicalRecord,DMS_CONTENT_TYPE,DMS_MEDIA_IDENTIFIER,1,2,0.16667,0.09524,0.13096,0.01,1969
MedicalRecord,DMS_CONTENT_TYPE,DMS_MEDIA_INSTANCE,1,2,0.2,0.11765,0.15883,0.01,1970
MedicalRecord,TRACKING_AUDIT,TRACKING_AUDIT_ELEMENT,2,277,0.09091,0.92953,0.51022,0.01,1971
MedicalRecord,PERSON_CODE_VALUE_R,CODE_VALUE,9,9765,0.01754,0.13779,0.07767,0.01,1972
MedicalRecord,PW_PROCESSING_ACTION,PATHWAY,1,268,0.02703,0.26197,0.1445,0.01,1973
MedicalRecord,RAD_INT_CASE_R,EXAM_DATA,1,1,0.11111,0.00192,0.05652,0.01,1974
MedicalRecord,RAD_INT_CASE_R,ORDER_CATALOG_SYNONYM,1,1,0.00617,0.00025,0.00321,0.01,1975
MedicalRecord,RAD_INT_CASE_R,PERSON,1,1,0.00346,0.00002,0.00174,0.01,1976
MedicalRecord,RAD_INT_CASE_R,RAD_INT_CASE,1,1,1,1,1,0.01,1977
MedicalRecord,DCP_FORMS_DEF,DCP_FORMS_REF,2,103,0.2,0.02046,0.11023,0.01,1978
MedicalRecord,DCP_FORMS_DEF,DCP_SECTION_REF,1,4,0.16667,0.0125,0.08959,0.01,1979
MedicalRecord,DCP_FORMS_DEF,ORDER_TASK,1,12,0.05,0.01121,0.03061,0.01,1980
MedicalRecord,DCP_FORMS_DEF,NAME_VALUE_PREFS,1,12,0.02222,0.00045,0.01134,0.01,1981
MedicalRecord,RX_WORK_ITEM_QUEUE,SHARED_LIST_GTTD,2,14,0.02128,0.00199,0.01164,0.01,1982
MedicalRecord,CMT_CONCEPT,CODE_VALUE,1,3,0.00201,0.00004,0.00103,0.01,1983
MedicalRecord,LIBRARY_GROUP,RESOURCE_GROUP,2,11,0.07692,0.012,0.04446,0.01,1984
MedicalRecord,LIBRARY_GROUP,SERVICE_RESOURCE,2,11,0.08,0.02292,0.05146,0.01,1985
MedicalRecord,RAD_FOL_UP_FIELD,ENCNTR_ALIAS,2,32,0.02083,0.00519,0.01301,0.01,1986
MedicalRecord,RAD_FOL_UP_FIELD,ENCOUNTER,1,28,0.00269,0.00057,0.00163,0.01,1987
MedicalRecord,RAD_FOL_UP_FIELD,MAMMO_FOLLOW_UP,1,28,0.33333,0.58333,0.45833,0.01,1988
MedicalRecord,RAD_FOL_UP_FIELD,MAMMO_STUDY,2,32,0.28571,0.47761,0.38166,0.01,1989
MedicalRecord,RAD_FOL_UP_FIELD,ORDER_CATALOG_SYNONYM,2,32,0.01227,0.00793,0.0101,0.01,1990
MedicalRecord,RAD_FOL_UP_FIELD,ORDER_RADIOLOGY,2,32,0.01802,0.0173,0.01766,0.01,1991
MedicalRecord,RAD_FOL_UP_FIELD,PERSON,2,32,0.0069,0.0005,0.0037,0.01,1992
MedicalRecord,RAD_FOL_UP_FIELD,RAD_REPORT,1,28,0.02128,0.04636,0.03382,0.01,1993
MedicalRecord,PATHWAY,ACT_PW_COMP,10,126,0.33333,0.10353,0.21843,0.01,1994
MedicalRecord,PATHWAY,DCP_FORMS_ACTIVITY_COMP,2,49,0.05882,0.02823,0.04353,0.01,1995
MedicalRecord,PATHWAY,FILL_PRINT_ORD_HX,1,9,0.03846,0.00876,0.02361,0.01,1996
MedicalRecord,PATHWAY,ORDERS,4,70,0.00871,0.00462,0.00667,0.01,1997
MedicalRecord,PATHWAY,ORDER_CATALOG,2,49,0.01266,0.01557,0.01412,0.01,1998
MedicalRecord,PATHWAY,ORDER_COMMENT,2,49,0.03333,0.03163,0.03248,0.01,1999
MedicalRecord,PATHWAY,ORDER_DISPENSE,2,49,0.04651,0.02819,0.03735,0.01,2000
MedicalRecord,PATHWAY,ORDER_INGREDIENT,2,49,0.01695,0.02545,0.0212,0.01,2001
MedicalRecord,PATHWAY,ORDER_THERAP_SBSTTN,2,49,0.08333,0.0493,0.06632,0.01,2002
MedicalRecord,PATHWAY,PATHWAY_CATALOG,2,499,0.05714,0.46289,0.26002,0.01,2003
MedicalRecord,PATHWAY,PATHWAY_RELTN,3,23,0.125,0.02316,0.07408,0.01,2004
MedicalRecord,PATHWAY,PHARMACY_NOTES,2,49,0.07143,0.04467,0.05805,0.01,2005
MedicalRecord,PATHWAY,PW_PROCESSING_ACTION,1,268,0.02703,0.26197,0.1445,0.01,2006
MedicalRecord,PATHWAY,SHARED_LIST_GTTD,1,17,0.01042,0.00213,0.00628,0.01,2007
MedicalRecord,ORG_EVENT_SET_RELTN,CE_EVENT_PRSNL,1,3,0.05263,0.00053,0.02658,0.01,2008
MedicalRecord,ORG_EVENT_SET_RELTN,CLINICAL_EVENT,2,4528,0.00957,0.12928,0.06943,0.01,2009
MedicalRecord,ORG_EVENT_SET_RELTN,ENCOUNTER,3,4575,0.00811,0.09272,0.05042,0.01,2010
MedicalRecord,ORG_EVENT_SET_RELTN,HIM_EVENT_EXTENSION,3,4575,0.75,0.99869,0.87435,0.01,2011
MedicalRecord,ORG_EVENT_SET_RELTN,PERSON,1,3,0.00344,0.00004,0.00174,0.01,2012
MedicalRecord,BED,LOCATION,1,9,0.01613,0.00193,0.00903,0.01,2013
MedicalRecord,BED,NURSE_UNIT,1,4,0.09091,0.0109,0.05091,0.01,2014
MedicalRecord,BED,ROOM,1,4,0.125,0.06452,0.09476,0.01,2015
MedicalRecord,BED,TRACK_LOCATION_PARAM,1,6,0.09091,0.05769,0.0743,0.01,2016
MedicalRecord,BMDI_DEVICE_PARAMETER,BMDI_ACQUIRED_RESULTS,14,577,1,1,1,0.01,2017
MedicalRecord,BMDI_DEVICE_PARAMETER,BMDI_MONITORED_DEVICE,14,577,1,1,1,0.01,2018
MedicalRecord,BMDI_DEVICE_PARAMETER,STRT_BMDI_MODEL_PARAMETER,14,577,1,1,1,0.01,2019
MedicalRecord,MLTM_RXB_DICTIONARY,MLTM_RXB_ORDER_INSTRUCTION_MAP,1,6,0.5,0.5,0.5,0.01,2020
MedicalRecord,MLTM_RXB_DICTIONARY,MLTM_RXB_ORDER_PRN_MAP,1,6,0.5,0.5,0.5,0.01,2021
MedicalRecord,DCP_FORMS_ACTIVITY_PRSNL,DCP_FORMS_ACTIVITY,2,419,0.125,0.74955,0.43728,0.01,2022
MedicalRecord,DCP_FORMS_ACTIVITY_PRSNL,DCP_FORMS_REF,2,419,0.16667,0.08302,0.12485,0.01,2023
MedicalRecord,DCP_FORMS_ACTIVITY_PRSNL,ORDER_TASK,2,419,0.09524,0.42281,0.25903,0.01,2024
MedicalRecord,DCP_FORMS_ACTIVITY_PRSNL,PRSNL,1,16,0.00398,0.00023,0.00211,0.01,2025
MedicalRecord,DCP_FORMS_ACTIVITY_PRSNL,TASK_ACTIVITY,2,419,0.01449,0.24178,0.12814,0.01,2026
MedicalRecord,DCP_INPUT_REF,DCP_FORMS_DEF,1,12,0.2,0.05333,0.12667,0.01,2027
MedicalRecord,DCP_INPUT_REF,DCP_SECTION_REF,1,94,0.16667,0.39662,0.28165,0.01,2028
MedicalRecord,DCP_INPUT_REF,ORDER_TASK,1,12,0.05,0.01114,0.03057,0.01,2029
MedicalRecord,DCP_INPUT_REF,NAME_VALUE_PREFS,2,106,0.04545,0.00396,0.02471,0.01,2030
MedicalRecord,ALIAS_POOL,ENCNTR_ALIAS,1,3,0.00935,0.00034,0.00485,0.01,2031
MedicalRecord,ALIAS_POOL,ORG_ALIAS_POOL_RELTN,2,20,0.0625,0.00433,0.03342,0.01,2032
MedicalRecord,ALIAS_POOL,PERSON_ALIAS,1,17,0.00935,0.00059,0.00497,0.01,2033
MedicalRecord,RAD_VETTING_HOLD_DETAIL,ORDER_RADIOLOGY,2,12,0.01818,0.00654,0.01236,0.01,2034
MedicalRecord,REMOTE_DEVICE,DELIVERY_CLASS_QUEUE,1,26,1,1,1,0.01,2035
MedicalRecord,REMOTE_DEVICE,DM_INFO,1,26,0.00645,0.00531,0.00588,0.01,2036
MedicalRecord,REMOTE_DEVICE,OUTPUT_DEST,1,26,0.04762,0.01628,0.03195,0.01,2037
MedicalRecord,REMOTE_DEVICE,STATION,1,26,1,1,1,0.01,2038
MedicalRecord,ORDER_THERAP_SBSTTN,ACT_PW_COMP,2,49,0.1,0.12532,0.11266,0.01,2039
MedicalRecord,ORDER_THERAP_SBSTTN,DCP_FORMS_ACTIVITY_COMP,2,49,0.125,0.05882,0.09191,0.01,2040
MedicalRecord,ORDER_THERAP_SBSTTN,ORDERS,2,49,0.00451,0.00343,0.00397,0.01,2041
MedicalRecord,ORDER_THERAP_SBSTTN,ORDER_ACTION,1,2,0.00429,0.00035,0.00232,0.01,2042
MedicalRecord,ORDER_THERAP_SBSTTN,ORDER_CATALOG,2,49,0.01429,0.02183,0.01806,0.01,2043
MedicalRecord,ORDER_THERAP_SBSTTN,ORDER_COMMENT,2,49,0.04762,0.07585,0.06174,0.01,2044
MedicalRecord,ORDER_THERAP_SBSTTN,ORDER_DISPENSE,2,49,0.08,0.05868,0.06934,0.01,2045
MedicalRecord,ORDER_THERAP_SBSTTN,ORDER_INGREDIENT,2,49,0.02,0.04795,0.03398,0.01,2046
MedicalRecord,ORDER_THERAP_SBSTTN,PATHWAY,2,49,0.08333,0.0493,0.06632,0.01,2047
MedicalRecord,ORDER_THERAP_SBSTTN,PHARMACY_NOTES,2,49,0.2,0.25258,0.22629,0.01,2048
MedicalRecord,PM_WAIT_LIST_HIST,PM_WAIT_LIST,5,176,0.17241,0.28618,0.2293,0.01,2049
MedicalRecord,PM_WAIT_LIST_HIST,SCH_APPT,5,176,0.08929,0.09972,0.09451,0.01,2050
MedicalRecord,PM_WAIT_LIST_HIST,SCH_APPT_OPTION,5,176,0.21739,0.33333,0.27536,0.01,2051
MedicalRecord,PM_WAIT_LIST_HIST,SCH_EVENT,5,176,0.07813,0.12438,0.10126,0.01,2052
MedicalRecord,ORDER_RADIOLOGY,PULL_LIST,2,160,0.01786,0.08351,0.05069,0.01,2053
MedicalRecord,ORDER_RADIOLOGY,RAD_FILM_ADJUST,1,8,0.00893,0.00434,0.00664,0.01,2054
MedicalRecord,ORDER_RADIOLOGY,RAD_PROTOCOL_DEFINITION,1,4,0.00909,0.00218,0.00564,0.01,2055
MedicalRecord,ORDER_RADIOLOGY,RESOURCE_GROUP,1,80,0.00741,0.02995,0.01868,0.01,2056
MedicalRecord,ACT_PW_COMP,DCP_FORMS_ACTIVITY_COMP,2,49,0.06667,0.04325,0.05496,0.01,2057
MedicalRecord,ACT_PW_COMP,FILL_PRINT_ORD_HX,1,9,0.04545,0.02123,0.03334,0.01,2058
MedicalRecord,ACT_PW_COMP,ORDERS,5,87,0.01101,0.00598,0.0085,0.01,2059
MedicalRecord,ACT_PW_COMP,ORDER_CATALOG,2,49,0.01299,0.01925,0.01612,0.01,2060
MedicalRecord,ACT_PW_COMP,ORDER_COMMENT,2,49,0.03571,0.0518,0.04376,0.01,2061
